Information_Score,Phrase,Newspaper
-4.7640144058562786e-05,soccer,Indiana University of Pennsylvania
-1.5724144533156033e-05,soccer,Southeastern Louisiana University
-1.0938176838169426e-05,soccer,Drexel University
3.293116061764967e-06,soccer,Towson University
0.0003663949658883936,soccer,University of North Carolina Asheville
4.350066691538314e-05,soccer,Williams College
-1.8398176974789553e-06,soccer,Central Washington University
0.0007327059981274928,soccer,California Lutheran University
-1.698296089209461e-06,soccer,Appalachian State University
2.7260254768597488e-05,soccer,New Mexico State University
-8.184102057750864e-06,soccer,Orange Coast College
1.1583570700811506e-05,soccer,"University of Wisconsin, La Crosse"
0.000527309468878067,soccer,CUNY Queens College
0.00016916170749948915,soccer,Purdue University Northwest
-7.071542901374046e-06,finances,Pennsylvania State University
1.625957310377916e-05,finances,"University of Nebraska, Lincoln"
7.4228158283870285e-06,finances,Eastern Illinois University
8.634018045847877e-05,finances,New York University
2.7123390965989893e-05,finances,SUNY Stony Brook
2.17939708075874e-05,finances,University of Chicago
5.7755571268813e-06,finances,University of Illinois Urbana Champaign
7.260223084464386e-05,finances,Florida Gulf Coast University
3.532823929728682e-05,finances,University of Texas Arlington
2.3447753259848974e-05,finances,University of California Davis
8.392810245998649e-05,finances,SUNY Oneonta
0.00012771555710103748,finances,Purdue University
0.00010227436999116676,finances,DePaul University
2.0731960012060985e-05,finances,Washington State University
2.9037147198752224e-05,finances,Columbia College Chicago
5.300282296031939e-05,finances,University of Southern Indiana
3.6398243225915245e-05,finances,University of Washington
2.6356650611368464e-05,finances,University of Oklahoma
7.907962580627835e-06,finances,"University of Tennessee, Knoxville"
0.00020198448190596386,finances,University of California San Diego
2.46489208844067e-05,finances,University of Connecticut
3.9438562854552535e-05,finances,Texas A & M University
6.769295361409267e-05,finances,Moorpark College
8.177250315995145e-05,finances,University of Hartford
4.674992342266089e-05,finances,University of Mary Washington
7.401623339949781e-05,finances,Wright State University
9.744918722773743e-05,finances,Augsburg University
0.0002488365511687945,finances,"California State Polytechnic University, Humboldt"
7.294753029015953e-05,finances,Chapman University
4.005328625324277e-05,radio,University of Hawaii Manoa
-1.200973764633478e-05,radio,University of Utah
-9.876783567142942e-05,radio,Pennsylvania State University
-4.268009314452254e-05,radio,University of Notre Dame
6.026971689013397e-05,radio,Creighton University
-2.955184180196e-05,radio,East Carolina University
-3.4075053960980244e-05,radio,"University of Nebraska, Lincoln"
4.994957834524041e-06,radio,University of North Florida
-3.3163749810203016e-05,radio,Georgetown University
-1.1137746945996832e-05,radio,Texas Christian University
-5.0112035821723975e-05,radio,Eastern Illinois University
-1.3972854103634493e-05,radio,University of Massachusetts Boston
8.989689591084618e-06,radio,SUNY Stony Brook
-6.998570884122881e-06,radio,University of Chicago
-4.3198227025173965e-05,radio,University of Illinois Urbana Champaign
-6.013615864200814e-05,radio,"University of Wisconsin, Madison"
-7.04968531311984e-05,radio,Northern Illinois University
-1.4295494016824103e-05,radio,Marquette University
-2.5526030892206293e-05,radio,University of California Davis
4.1791986974245294e-07,radio,Purdue University
-1.4802331459267014e-05,radio,University of Rochester
-2.5492861188313825e-06,radio,St. Louis University
-2.1607556999795244e-05,radio,Oklahoma State University
7.0543525636528e-05,radio,CSU Fresno
-3.262891864915535e-05,radio,University of California Santa Barbara
1.642048343325975e-05,radio,St. Edward's University
-2.336726085837062e-05,radio,Louisiana College
-5.098572237662765e-06,radio,Virginia Commonwealth University
4.029038808264127e-06,radio,University of Southern Indiana
-4.645134660688362e-05,radio,University of Washington
-1.689519375829096e-05,radio,University of Kansas
-2.2617133540686806e-05,radio,University of Oklahoma
-5.35551320214706e-05,radio,University of Minnesota Twin Cities
0.00034625463519546393,radio,"University of Tennessee, Knoxville"
5.784613332355895e-05,radio,James Madison University
0.013467625330911238,radio,Florida International University
0.00041429876531129086,radio,University of Texas Austin
0.0006479184461942219,radio,University of Massachusetts Amherst
-7.02896885933331e-06,radio,CSU Chico
-1.2374089593696435e-06,radio,University of Pittsburgh
-7.454668683330936e-05,radio,University of Michigan
1.983934120796354e-05,radio,Ithaca College
0.00016890988166012419,radio,DePauw University
0.0001707886371069583,radio,CSU Fullerton
2.655078634724506e-05,radio,New Jersey Institute of Technology
-9.535221297502736e-06,radio,Texas A & M University
-4.0445410029568146e-07,radio,Macalester College
0.00011930013469247123,radio,University of North Alabama
1.1897925107085814e-06,radio,University of North Carolina Charlotte
-8.97477945095863e-06,radio,Villanova University
1.1897925107085814e-06,radio,University of California Riverside
8.471709072233979e-06,radio,Grand Valley State University
1.1870592721031547e-05,radio,Drake University
7.773013351309257e-05,radio,Grinnell College
-4.704885418866418e-06,radio,Southern Methodist University
2.5042449247442542e-05,radio,University of Akron
7.110897215373507e-06,radio,Keene State College
8.056828385690863e-05,radio,Portland State University
2.990755327183782e-05,radio,CSU Stanislaus
0.00011522791134693718,radio,Carleton College
0.00010659393086682218,radio,Colgate University
5.211879555563277e-06,radio,"University of Wisconsin, Oshkosh"
8.123753372752937e-06,radio,Wake Forest University
2.104086503633914e-05,radio,Williams College
9.637063278478127e-05,radio,Mt. Holyoke College
2.8236135203657652e-05,radio,Appalachian State University
2.6944129728750188e-05,radio,Buena Vista University
2.3288339917136418e-05,radio,Providence College
0.00021036014371124588,radio,West Chester University
6.55974380157924e-05,radio,Xavier University
5.2941414560573444e-05,radio,"California State Polytechnic University, Humboldt"
0.0003741501891994439,radio,Lewis University
8.538001830145013e-05,motion pictures,University of Washington
0.00022885581977449723,sex crimes,Quinnipiac University
0.00010792149813477023,sex crimes,CSU Sonoma
-0.00018295161322445195,labor,"California Polytechnic State University, SLO"
-2.4648602278388822e-05,labor,Emory University
-0.00014663290739092209,labor,University of Georgia
-3.366296981494793e-05,labor,University of Hawaii Manoa
1.5923049728113503e-05,labor,University of Utah
-0.00022302430473860856,labor,Pennsylvania State University
-8.005044934497751e-05,labor,University of Notre Dame
0.0030523657317005084,labor,University of California Santa Cruz
-4.4743592208768706e-05,labor,East Carolina University
-1.3044260692229643e-05,labor,"University of Nebraska, Lincoln"
0.00021224584615537722,labor,Georgetown University
0.0001754655204736395,labor,San Francisco State University
-6.784853075594453e-06,labor,Tulane University
-1.4159563739852806e-05,labor,Texas Christian University
-0.00011789949584525275,labor,Eastern Illinois University
4.8730333981184305e-05,labor,University of Massachusetts Boston
-1.754654417992088e-05,labor,New York University
1.4650994865990198e-06,labor,SUNY Stony Brook
0.00012709736588579988,labor,University of Chicago
6.737950425152681e-05,labor,University of Illinois Urbana Champaign
9.063131281478917e-05,labor,Biola University
-2.8043226666465297e-05,labor,University of California Irvine
-2.437222399966065e-05,labor,Hofstra University
0.00018487634833473087,labor,"University of Wisconsin, Madison"
-0.00017740910929834306,labor,Northern Illinois University
0.00011795475776224389,labor,University of Texas San Antonio
-5.4847595931992855e-06,labor,Marquette University
-2.5546207157117136e-05,labor,University of Miami
-2.884962944976681e-06,labor,University of Texas Arlington
3.844488899092248e-07,labor,University of California Davis
-4.9677952185184025e-05,labor,Purdue University
-3.510942281705742e-05,labor,University of Rochester
4.150007199877161e-05,labor,St. Louis University
-2.396436212376377e-05,labor,Boston College
-3.253132634703912e-05,labor,DePaul University
6.618371809030122e-05,labor,San Diego State University
-5.84656850338906e-05,labor,Oklahoma State University
4.636742512376016e-05,labor,CSU Fresno
0.000257627055019862,labor,University of California Santa Barbara
0.00016907636668123327,labor,St. Edward's University
0.0009340318532557786,labor,Louisiana College
-6.127008008587996e-05,labor,Washington State University
-1.2745051599983776e-06,labor,Virginia Commonwealth University
-9.827838993426732e-06,labor,Columbia College Chicago
-0.00014240138726132965,labor,University of Washington
-3.1353426411295434e-06,labor,University of Oklahoma
8.077108929127517e-05,labor,University of Minnesota Twin Cities
-3.921087230812409e-06,labor,University of Colorado Boulder
-6.269624866475586e-05,labor,Stanford University
-2.0437644600835607e-05,labor,Occidental College
-0.00011382747082557332,labor,"University of Tennessee, Knoxville"
-6.455774537834356e-05,labor,James Madison University
-4.403294928686374e-05,labor,CSU Sacramento
-3.493785128509497e-05,labor,Florida International University
0.0001395572630593101,labor,University of Texas Austin
-2.4203967670452596e-05,labor,University of Massachusetts Amherst
3.220193835866953e-05,labor,Hobart and William Smith Colleges
0.00017686726629186176,labor,University of California San Diego
2.9195156213221046e-06,labor,Eastern Washington University
-2.5458032876380992e-05,labor,CSU Chico
-5.419175030502704e-05,labor,University of Pittsburgh
-7.251180388502014e-05,labor,University of Michigan
2.45920553510939e-05,labor,Fullerton College
-7.4825535207222295e-06,labor,Montana State University Bozeman
0.00027890739758599457,labor,Ithaca College
-3.1768970565154374e-05,labor,University of Connecticut
-6.113164593882316e-05,labor,University of Iowa
5.187598393651494e-05,labor,DePauw University
7.449740678952587e-05,labor,Los Angeles Valley College
-1.3668030108561859e-05,labor,Rowan University
2.807843107945534e-05,labor,Bowdoin College
-7.036428195639015e-07,labor,CSU Fullerton
4.859275900088741e-06,labor,University of North Carolina Greensboro
3.7206947328185538e-06,labor,Florida Atlantic University
8.121722330197384e-06,labor,New Jersey Institute of Technology
4.868943224420075e-05,labor,Quinnipiac University
-6.313668099114758e-06,labor,Macalester College
-1.2757168446463878e-05,labor,Simpson College
1.5421783035786307e-05,labor,Ohio University
